source_feed_id,source_feed_folder,route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,original_route_id,original_service_id,original_trip_id,original_shape_id,wheelchair_accessible,bikes_allowed,jp_office_id
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+0+t-sat+22,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0006,z1,t-sat,z1+0+t-sat+22,SHP0006,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+0+t-sat+23,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0006,z1,t-sat,z1+0+t-sat+23,SHP0006,,,
feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1,feed_shizuokacity_ryougouchi_20260401_20260630200904_t-sat,feed_shizuokacity_ryougouchi_20260401_20260630200904_z1+0+t-sat+24,和田島車庫行き,0,feed_shizuokacity_ryougouchi_20260401_20260630200904_SHP0006,z1,t-sat,z1+0+t-sat+24,SHP0006,,,
feed_shizuokacity_yui_kanbara_20260401_20260630200146,feed_shizuokacity_yui-kanbara_20260401_20260630200146,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b1,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b-weekday,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b1+1+b-weekday+1,蒲原病院行き,1,feed_shizuokacity_yui_kanbara_20260401_20260630200146_SHP0001,b1,b-weekday,b1+1+b-weekday+1,SHP0001,,,
feed_shizuokacity_yui_kanbara_20260401_20260630200146,feed_shizuokacity_yui-kanbara_20260401_20260630200146,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b1,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b-weekday,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b1+1+b-weekday+2,蒲原病院行き,1,feed_shizuokacity_yui_kanbara_20260401_20260630200146_SHP0001,b1,b-weekday,b1+1+b-weekday+2,SHP0001,,,
feed_shizuokacity_yui_kanbara_20260401_20260630200146,feed_shizuokacity_yui-kanbara_20260401_20260630200146,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b1,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b-weekday,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b1+1+b-weekday+3,蒲原病院行き,1,feed_shizuokacity_yui_kanbara_20260401_20260630200146_SHP0001,b1,b-weekday,b1+1+b-weekday+3,SHP0001,,,
feed_shizuokacity_yui_kanbara_20260401_20260630200146,feed_shizuokacity_yui-kanbara_20260401_20260630200146,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b1,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b-weekday,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b1+1+b-weekday+4,蒲原病院行き,1,feed_shizuokacity_yui_kanbara_20260401_20260630200146_SHP0001,b1,b-weekday,b1+1+b-weekday+4,SHP0001,,,
feed_shizuokacity_yui_kanbara_20260401_20260630200146,feed_shizuokacity_yui-kanbara_20260401_20260630200146,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b1,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b-weekday,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b1+1+b-weekday+5,蒲原病院行き,1,feed_shizuokacity_yui_kanbara_20260401_20260630200146_SHP0001,b1,b-weekday,b1+1+b-weekday+5,SHP0001,,,
feed_shizuokacity_yui_kanbara_20260401_20260630200146,feed_shizuokacity_yui-kanbara_20260401_20260630200146,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b1,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b-weekday,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b1+1+b-weekday+6,蒲原病院行き,1,feed_shizuokacity_yui_kanbara_20260401_20260630200146_SHP0001,b1,b-weekday,b1+1+b-weekday+6,SHP0001,,,
feed_shizuokacity_yui_kanbara_20260401_20260630200146,feed_shizuokacity_yui-kanbara_20260401_20260630200146,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b1,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b-weekday,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b1+1+b-weekday+7,蒲原病院行き,1,feed_shizuokacity_yui_kanbara_20260401_20260630200146_SHP0001,b1,b-weekday,b1+1+b-weekday+7,SHP0001,,,
feed_shizuokacity_yui_kanbara_20260401_20260630200146,feed_shizuokacity_yui-kanbara_20260401_20260630200146,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b1,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b-weekend,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b1+1+b-weekend+8,蒲原病院行き,1,feed_shizuokacity_yui_kanbara_20260401_20260630200146_SHP0001,b1,b-weekend,b1+1+b-weekend+8,SHP0001,,,
feed_shizuokacity_yui_kanbara_20260401_20260630200146,feed_shizuokacity_yui-kanbara_20260401_20260630200146,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b1,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b-weekend,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b1+1+b-weekend+9,蒲原病院行き,1,feed_shizuokacity_yui_kanbara_20260401_20260630200146_SHP0001,b1,b-weekend,b1+1+b-weekend+9,SHP0001,,,
feed_shizuokacity_yui_kanbara_20260401_20260630200146,feed_shizuokacity_yui-kanbara_20260401_20260630200146,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b2,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b-weekday,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b2+0+b-weekday+1,由比駅行き,0,feed_shizuokacity_yui_kanbara_20260401_20260630200146_SHP0002,b2,b-weekday,b2+0+b-weekday+1,SHP0002,,,
feed_shizuokacity_yui_kanbara_20260401_20260630200146,feed_shizuokacity_yui-kanbara_20260401_20260630200146,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b2,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b-weekday,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b2+0+b-weekday+2,由比駅行き,0,feed_shizuokacity_yui_kanbara_20260401_20260630200146_SHP0002,b2,b-weekday,b2+0+b-weekday+2,SHP0002,,,
feed_shizuokacity_yui_kanbara_20260401_20260630200146,feed_shizuokacity_yui-kanbara_20260401_20260630200146,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b2,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b-weekday,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b2+0+b-weekday+3,由比駅行き,0,feed_shizuokacity_yui_kanbara_20260401_20260630200146_SHP0002,b2,b-weekday,b2+0+b-weekday+3,SHP0002,,,
feed_shizuokacity_yui_kanbara_20260401_20260630200146,feed_shizuokacity_yui-kanbara_20260401_20260630200146,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b2,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b-weekday,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b2+0+b-weekday+4,由比駅行き,0,feed_shizuokacity_yui_kanbara_20260401_20260630200146_SHP0002,b2,b-weekday,b2+0+b-weekday+4,SHP0002,,,
feed_shizuokacity_yui_kanbara_20260401_20260630200146,feed_shizuokacity_yui-kanbara_20260401_20260630200146,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b2,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b-weekday,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b2+0+b-weekday+5,由比駅行き,0,feed_shizuokacity_yui_kanbara_20260401_20260630200146_SHP0002,b2,b-weekday,b2+0+b-weekday+5,SHP0002,,,
feed_shizuokacity_yui_kanbara_20260401_20260630200146,feed_shizuokacity_yui-kanbara_20260401_20260630200146,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b2,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b-weekday,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b2+0+b-weekday+6,由比駅行き,0,feed_shizuokacity_yui_kanbara_20260401_20260630200146_SHP0002,b2,b-weekday,b2+0+b-weekday+6,SHP0002,,,
feed_shizuokacity_yui_kanbara_20260401_20260630200146,feed_shizuokacity_yui-kanbara_20260401_20260630200146,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b2,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b-weekend,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b2+0+b-weekend+7,由比駅行き,0,feed_shizuokacity_yui_kanbara_20260401_20260630200146_SHP0002,b2,b-weekend,b2+0+b-weekend+7,SHP0002,,,
feed_shizuokacity_yui_kanbara_20260401_20260630200146,feed_shizuokacity_yui-kanbara_20260401_20260630200146,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b2,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b-weekend,feed_shizuokacity_yui_kanbara_20260401_20260630200146_b2+0+b-weekend+8,由比駅行き,0,feed_shizuokacity_yui_kanbara_20260401_20260630200146_SHP0002,b2,b-weekend,b2+0+b-weekend+8,SHP0002,,,
feed_shizuokacity_yui_20260401_20260630174723,feed_shizuokacity_yui_20260401_20260630174723,feed_shizuokacity_yui_20260401_20260630174723_y8,feed_shizuokacity_yui_20260401_20260630174723_y-tuethu,feed_shizuokacity_yui_20260401_20260630174723_y8++y-tuethu+1,桜野阿僧コース,,feed_shizuokacity_yui_20260401_20260630174723_SHP0001,y8,y-tuethu,y8++y-tuethu+1,SHP0001,,,
feed_shizuokacity_yui_20260401_20260630174723,feed_shizuokacity_yui_20260401_20260630174723,feed_shizuokacity_yui_20260401_20260630174723_y7,feed_shizuokacity_yui_20260401_20260630174723_y-tuethu,feed_shizuokacity_yui_20260401_20260630174723_y7++y-tuethu+1,桜野阿僧コース,,feed_shizuokacity_yui_20260401_20260630174723_SHP0002,y7,y-tuethu,y7++y-tuethu+1,SHP0002,,,
feed_shizuokacity_yui_20260401_20260630174723,feed_shizuokacity_yui_20260401_20260630174723,feed_shizuokacity_yui_20260401_20260630174723_y7,feed_shizuokacity_yui_20260401_20260630174723_y-tuethu,feed_shizuokacity_yui_20260401_20260630174723_y7++y-tuethu+2,桜野阿僧コース,,feed_shizuokacity_yui_20260401_20260630174723_SHP0002,y7,y-tuethu,y7++y-tuethu+2,SHP0002,,,
feed_shizuokacity_yui_20260401_20260630174723,feed_shizuokacity_yui_20260401_20260630174723,feed_shizuokacity_yui_20260401_20260630174723_y6,feed_shizuokacity_yui_20260401_20260630174723_y-tuethu,feed_shizuokacity_yui_20260401_20260630174723_y6++y-tuethu+1,桜野阿僧コース,,feed_shizuokacity_yui_20260401_20260630174723_SHP0003,y6,y-tuethu,y6++y-tuethu+1,SHP0003,,,
feed_shizuokacity_yui_20260401_20260630174723,feed_shizuokacity_yui_20260401_20260630174723,feed_shizuokacity_yui_20260401_20260630174723_y5,feed_shizuokacity_yui_20260401_20260630174723_y-tuethu,feed_shizuokacity_yui_20260401_20260630174723_y5++y-tuethu+1,桜野阿僧コース,,feed_shizuokacity_yui_20260401_20260630174723_SHP0004,y5,y-tuethu,y5++y-tuethu+1,SHP0004,,,
feed_shizuokacity_yui_20260401_20260630174723,feed_shizuokacity_yui_20260401_20260630174723,feed_shizuokacity_yui_20260401_20260630174723_y4,feed_shizuokacity_yui_20260401_20260630174723_y-monwedfri,feed_shizuokacity_yui_20260401_20260630174723_y4++y-monwedfri+1,香木穴倉沢コース,,feed_shizuokacity_yui_20260401_20260630174723_SHP0005,y4,y-monwedfri,y4++y-monwedfri+1,SHP0005,,,
feed_shizuokacity_yui_20260401_20260630174723,feed_shizuokacity_yui_20260401_20260630174723,feed_shizuokacity_yui_20260401_20260630174723_y3,feed_shizuokacity_yui_20260401_20260630174723_y-monwedfri,feed_shizuokacity_yui_20260401_20260630174723_y3++y-monwedfri+1,香木穴倉沢コース,,feed_shizuokacity_yui_20260401_20260630174723_SHP0006,y3,y-monwedfri,y3++y-monwedfri+1,SHP0006,,,
feed_shizuokacity_yui_20260401_20260630174723,feed_shizuokacity_yui_20260401_20260630174723,feed_shizuokacity_yui_20260401_20260630174723_y3,feed_shizuokacity_yui_20260401_20260630174723_y-monwedfri,feed_shizuokacity_yui_20260401_20260630174723_y3++y-monwedfri+2,香木穴倉沢コース,,feed_shizuokacity_yui_20260401_20260630174723_SHP0006,y3,y-monwedfri,y3++y-monwedfri+2,SHP0006,,,
feed_shizuokacity_yui_20260401_20260630174723,feed_shizuokacity_yui_20260401_20260630174723,feed_shizuokacity_yui_20260401_20260630174723_y2,feed_shizuokacity_yui_20260401_20260630174723_y-monwedfri,feed_shizuokacity_yui_20260401_20260630174723_y2++y-monwedfri+1,香木穴倉沢コース,,feed_shizuokacity_yui_20260401_20260630174723_SHP0007,y2,y-monwedfri,y2++y-monwedfri+1,SHP0007,,,
feed_shizuokacity_yui_20260401_20260630174723,feed_shizuokacity_yui_20260401_20260630174723,feed_shizuokacity_yui_20260401_20260630174723_y1,feed_shizuokacity_yui_20260401_20260630174723_y-monwedfri,feed_shizuokacity_yui_20260401_20260630174723_y1++y-monwedfri+1,香木穴倉沢コース,,feed_shizuokacity_yui_20260401_20260630174723_SHP0008,y1,y-monwedfri,y1++y-monwedfri+1,SHP0008,,,
